,skeleton_file,skeleton_frames,exo_file_1,exo_frames_1,exo_file_2,exo_frames_2,ego_file_2,ego_frames_2,ego_file_3,ego_frames_3
10,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_2/new_processed_skeletons.csv,2966,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_2/processed_exo_zed_1.mp4,2964,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_2/processed_exo_zed_2.mp4,2964,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_2/processed_ego_agent_2.mp4,2965,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_2/processed_ego_agent_3.mp4,2965
11,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_3/new_processed_skeletons.csv,2702,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_3/processed_exo_zed_1.mp4,2700,,0,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_3/processed_ego_agent_2.mp4,2701,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_8/Trial_3/processed_ego_agent_3.mp4,2701
12,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_1/new_processed_skeletons.csv,4160,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_1/processed_exo_zed_1.mp4,4158,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_1/processed_exo_zed_2.mp4,4158,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_1/processed_ego_agent_2.mp4,4159,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_1/processed_ego_agent_3.mp4,4159
13,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_2/new_processed_skeletons.csv,3278,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_2/processed_exo_zed_1.mp4,3276,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_2/processed_exo_zed_2.mp4,3276,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_2/processed_ego_agent_2.mp4,3277,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_2/processed_ego_agent_3.mp4,3277
14,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_3/new_processed_skeletons.csv,3374,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_3/processed_exo_zed_1.mp4,3372,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_3/processed_exo_zed_2.mp4,3372,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_3/processed_ego_agent_2.mp4,3373,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_10/Trial_3/processed_ego_agent_3.mp4,3373
15,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_1/new_processed_skeletons.csv,4076,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_1/processed_exo_zed_1.mp4,4074,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_1/processed_exo_zed_2.mp4,4074,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_1/processed_ego_agent_2.mp4,4075,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_1/processed_ego_agent_3.mp4,4075
16,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_2/new_processed_skeletons.csv,3102,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_2/processed_exo_zed_1.mp4,3100,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_2/processed_exo_zed_2.mp4,3100,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_2/processed_ego_agent_2.mp4,3101,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_2/processed_ego_agent_3.mp4,3101
17,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_3/new_processed_skeletons.csv,2315,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_3/processed_exo_zed_1.mp4,2313,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_12/Trial_3/processed_exo_zed_2.mp4,2313,,0,,0
18,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_1/new_processed_skeletons.csv,2635,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_1/processed_exo_zed_1.mp4,2633,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_1/processed_exo_zed_2.mp4,2633,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_1/processed_ego_agent_2.mp4,2634,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_1/processed_ego_agent_3.mp4,2634
19,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_2/new_processed_skeletons.csv,2855,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_2/processed_exo_zed_1.mp4,2853,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_2/processed_exo_zed_2.mp4,2853,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_2/processed_ego_agent_2.mp4,2854,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_2/processed_ego_agent_3.mp4,2854
20,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_3/new_processed_skeletons.csv,2994,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_3/processed_exo_zed_1.mp4,2992,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_3/processed_exo_zed_2.mp4,2992,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_3/processed_ego_agent_2.mp4,2993,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_14/Trial_3/processed_ego_agent_3.mp4,2993
21,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_1/new_processed_skeletons.csv,1828,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_1/processed_exo_zed_1.mp4,1826,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_1/processed_exo_zed_2.mp4,1826,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_1/processed_ego_agent_2.mp4,1827,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_1/processed_ego_agent_3.mp4,1827
22,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_2/new_processed_skeletons.csv,2066,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_2/processed_exo_zed_1.mp4,2064,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_2/processed_exo_zed_2.mp4,2064,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_2/processed_ego_agent_2.mp4,2065,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_2/processed_ego_agent_3.mp4,2065
23,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_3/new_processed_skeletons.csv,2265,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_3/processed_exo_zed_1.mp4,2263,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_3/processed_exo_zed_2.mp4,2263,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_3/processed_ego_agent_2.mp4,2264,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_16/Trial_3/processed_ego_agent_3.mp4,2264
24,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_1/new_processed_skeletons.csv,2549,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_1/processed_exo_zed_1.mp4,2547,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_1/processed_exo_zed_2.mp4,2547,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_1/processed_ego_agent_2.mp4,2548,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_1/processed_ego_agent_3.mp4,2548
25,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_2/new_processed_skeletons.csv,3528,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_2/processed_exo_zed_1.mp4,3526,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_2/processed_exo_zed_2.mp4,3526,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_2/processed_ego_agent_2.mp4,3527,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_2/processed_ego_agent_3.mp4,3527
26,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_3/new_processed_skeletons.csv,2661,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_3/processed_exo_zed_1.mp4,2659,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_3/processed_exo_zed_2.mp4,2659,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_3/processed_ego_agent_2.mp4,2660,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_18/Trial_3/processed_ego_agent_3.mp4,2660
27,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_1/new_processed_skeletons.csv,3843,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_1/processed_exo_zed_1.mp4,3841,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_1/processed_exo_zed_2.mp4,3841,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_1/processed_ego_agent_2.mp4,3842,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_1/processed_ego_agent_3.mp4,3842
28,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_2/new_processed_skeletons.csv,2665,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_2/processed_exo_zed_1.mp4,2663,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_2/processed_exo_zed_2.mp4,2663,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_2/processed_ego_agent_2.mp4,2664,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_2/processed_ego_agent_3.mp4,2664
29,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_3/new_processed_skeletons.csv,2880,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_3/processed_exo_zed_1.mp4,2878,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_3/processed_exo_zed_2.mp4,2878,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_3/processed_ego_agent_2.mp4,2879,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_3/processed_ego_agent_3.mp4,2879
30,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_4/new_processed_skeletons.csv,2179,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_4/processed_exo_zed_1.mp4,2177,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_4/processed_exo_zed_2.mp4,2177,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_4/processed_ego_agent_2.mp4,2178,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_20/Trial_4/processed_ego_agent_3.mp4,2178
31,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_1/new_processed_skeletons.csv,3198,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_1/processed_exo_zed_1.mp4,3196,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_1/processed_exo_zed_2.mp4,3196,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_1/processed_ego_agent_2.mp4,3197,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_1/processed_ego_agent_3.mp4,3197
32,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_2/new_processed_skeletons.csv,3076,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_2/processed_exo_zed_1.mp4,3074,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_2/processed_exo_zed_2.mp4,3074,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_2/processed_ego_agent_2.mp4,3075,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_2/processed_ego_agent_3.mp4,3075
33,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_3/new_processed_skeletons.csv,2445,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_3/processed_exo_zed_1.mp4,1459,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_3/processed_exo_zed_2.mp4,1459,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_3/processed_ego_agent_2.mp4,2444,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_2/Trial_3/processed_ego_agent_3.mp4,2444
34,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_1/new_processed_skeletons.csv,7222,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_1/processed_exo_zed_1.mp4,7220,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_1/processed_exo_zed_2.mp4,7220,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_1/processed_ego_agent_2.mp4,5667,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_1/processed_ego_agent_3.mp4,5656
35,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_2/new_processed_skeletons.csv,7436,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_2/processed_exo_zed_1.mp4,7434,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_2/processed_exo_zed_2.mp4,7434,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_2/processed_ego_agent_2.mp4,7435,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_2/processed_ego_agent_3.mp4,7435
36,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_3/new_processed_skeletons.csv,4353,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_3/processed_exo_zed_1.mp4,4351,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_3/processed_exo_zed_2.mp4,4351,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_3/processed_ego_agent_2.mp4,4352,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_4/Trial_3/processed_ego_agent_3.mp4,4352
37,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_1/new_processed_skeletons.csv,3759,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_1/processed_exo_zed_1.mp4,2725,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_1/processed_exo_zed_2.mp4,3757,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_1/processed_ego_agent_2.mp4,3758,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_1/processed_ego_agent_3.mp4,3758
38,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_2/new_processed_skeletons.csv,5862,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_2/processed_exo_zed_1.mp4,5860,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_2/processed_exo_zed_2.mp4,5860,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_2/processed_ego_agent_2.mp4,5861,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_2/processed_ego_agent_3.mp4,5861
39,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_3/new_processed_skeletons.csv,5180,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_3/processed_exo_zed_1.mp4,5178,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_3/processed_exo_zed_2.mp4,5178,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_3/processed_ego_agent_2.mp4,5179,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_6/Trial_3/processed_ego_agent_3.mp4,5179
40,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_1/new_processed_skeletons.csv,2886,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_1/processed_exo_zed_1.mp4,2884,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_1/processed_exo_zed_2.mp4,2884,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_1/processed_ego_agent_2.mp4,2885,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_1/processed_ego_agent_3.mp4,2885
41,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_2/new_processed_skeletons.csv,2924,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_2/processed_exo_zed_1.mp4,2922,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_2/processed_exo_zed_2.mp4,2922,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_2/processed_ego_agent_2.mp4,2923,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_2/processed_ego_agent_3.mp4,2923
42,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_3/new_processed_skeletons.csv,3214,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_3/processed_exo_zed_1.mp4,3212,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_3/processed_exo_zed_2.mp4,3212,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_3/processed_ego_agent_2.mp4,3213,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_8/Trial_3/processed_ego_agent_3.mp4,3213
43,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_1/new_processed_skeletons.csv,4327,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_1/processed_exo_zed_1.mp4,4325,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_1/processed_exo_zed_2.mp4,4325,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_1/processed_ego_agent_2.mp4,4326,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_1/processed_ego_agent_3.mp4,4326
44,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_2/new_processed_skeletons.csv,1526,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_2/processed_exo_zed_1.mp4,1524,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_2/processed_exo_zed_2.mp4,1524,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_2/processed_ego_agent_2.mp4,1525,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_2/processed_ego_agent_3.mp4,1525
45,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_3/new_processed_skeletons.csv,3328,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_3/processed_exo_zed_1.mp4,3326,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_3/processed_exo_zed_2.mp4,3326,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_3/processed_ego_agent_2.mp4,2521,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_3/processed_ego_agent_3.mp4,2932
46,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_4/new_processed_skeletons.csv,2957,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_4/processed_exo_zed_1.mp4,2955,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_4/processed_exo_zed_2.mp4,2955,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_4/processed_ego_agent_2.mp4,2956,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_10/Trial_4/processed_ego_agent_3.mp4,2956
47,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_1/new_processed_skeletons.csv,9677,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_1/processed_exo_zed_1.mp4,9675,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_1/processed_exo_zed_2.mp4,9675,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_1/processed_ego_agent_2.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_1/processed_ego_agent_3.mp4,3740
48,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_2/new_processed_skeletons.csv,4284,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_2/processed_exo_zed_1.mp4,4282,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_2/processed_exo_zed_2.mp4,4282,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_2/processed_ego_agent_2.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_2/processed_ego_agent_3.mp4,2846
49,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_3/new_processed_skeletons.csv,3596,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_3/processed_exo_zed_1.mp4,3594,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_3/processed_exo_zed_2.mp4,3594,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_3/processed_ego_agent_2.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_3/processed_ego_agent_3.mp4,0
